year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2015,15,K,stephen-gostkowski-gostkst01,Stephen Gostkowski,NE,TEN,home,15.00,3,3,5,4,0
2015,15,K,connor-barth-barthco01,Connor Barth,TB,STL,away,13.00,2,2,3,3,1
2015,15,K,dan-bailey-baileda04,Dan Bailey,DAL,NYJ,home,12.00,1,1,3,3,1
2015,15,K,mason-crosby-crosbma01,Mason Crosby,GB,OAK,away,12.00,3,3,4,3,0
2015,15,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,CLE,home,12.00,3,3,3,3,0
2015,15,K,cairo-santos-santoca01,Cairo Santos,KC,BAL,away,12.00,4,4,2,2,1
2015,15,K,shayne-graham-grahash01,Shayne Graham,ATL,JAX,away,11.00,2,2,3,3,0
2015,15,K,chris-boswell-boswech01,Chris Boswell,PIT,DEN,home,10.00,4,4,2,2,0
2015,15,K,chandler-catanzaro-catanch01,Chandler Catanzaro,ARI,PHI,away,10.00,5,4,2,2,0
2015,15,K,nick-novak-novakni01,Nick Novak,HOU,IND,away,10.00,1,1,4,3,0
2015,15,K,blair-walsh-walshbl01,Blair Walsh,MIN,CHI,home,10.00,5,5,1,1,1
2015,15,K,kai-forbath-forbaka01,Kai Forbath,NO,DET,home,9.00,3,3,2,2,0
2015,15,K,graham-gano-ganogr01,Graham Gano,CAR,NYG,away,8.00,5,5,2,1,0
2015,15,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,GB,home,8.00,2,2,2,2,0
2015,15,K,randy-bullock-bullora01,Randy Bullock,NYJ,DAL,away,7.00,2,1,3,2,0
2015,15,K,travis-coons-coonstr01,Travis Coons,CLE,SEA,away,7.00,1,1,2,2,0
2015,15,K,robbie-gould-gouldro01,Robbie Gould,CHI,MIN,away,7.00,2,2,1,1,1
2015,15,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,STL,TB,home,7.00,4,4,1,1,0
2015,15,K,josh-lambo-lambojo01,Josh Lambo,SD,MIA,home,6.00,4,3,2,1,0
2015,15,K,mike-nugent-nugenmi01,Mike Nugent,CIN,SF,away,6.00,3,3,1,1,0
2015,15,K,josh-brown-brownjo05,Josh Brown,NYG,CAR,home,5.00,5,5,0,0,0
2015,15,K,dan-carpenter-carpeda01,Dan Carpenter,BUF,WAS,away,5.00,2,2,1,1,0
2015,15,K,dustin-hopkins-hopkidu01,Dustin Hopkins,BUF,WAS,away,5.00,5,5,0,0,0
2015,15,K,jason-myers-myersja02,Jason Myers,JAX,ATL,home,5.00,2,2,1,1,0
2015,15,K,matt-prater-pratema01,Matt Prater,DET,NO,away,5.00,5,5,1,0,0
2015,15,K,caleb-sturgis-sturgca01,Caleb Sturgis,ARI,PHI,away,5.00,2,2,1,1,0
2015,15,K,ryan-succop-succory01,Ryan Succop,TEN,NE,away,4.00,2,1,1,1,0
2015,15,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,HOU,home,4.00,1,1,1,1,0
2015,15,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,PIT,away,3.00,4,3,0,0,0
2015,15,K,phil-dawson-dawsoph01,Phil Dawson,SF,CIN,home,2.00,2,2,1,0,0
2015,15,K,andrew-franks-frankan02,Andrew Franks,MIA,SD,away,2.00,2,2,0,0,0
2015,15,K,justin-tucker-tuckeju01,Justin Tucker,BAL,KC,home,2.00,2,2,0,0,0
