year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2012,9,K,phil-dawson-dawsoph01,Phil Dawson,CLE,BAL,home,15.00,0,0,5,5,0
2012,9,K,robbie-gould-gouldro01,Robbie Gould,CHI,TEN,away,15.00,6,6,3,3,0
2012,9,K,matt-bryant-bryanma01,Matt Bryant,ATL,DAL,home,13.00,1,1,6,4,0
2012,9,K,mike-nugent-nugenmi01,Mike Nugent,CIN,DEN,home,11.00,2,2,4,3,0
2012,9,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,MIA,home,11.00,2,2,5,3,0
2012,9,K,lawrence-tynes-tynesla01,Lawrence Tynes,NYG,PIT,home,10.00,2,2,3,2,1
2012,9,K,blair-walsh-walshbl01,Blair Walsh,MIN,SEA,away,10.00,2,2,2,2,1
2012,9,K,rian-lindell-linderi01,Rian Lindell,BUF,HOU,away,9.00,0,0,4,3,0
2012,9,K,dan-carpenter-carpeda01,Dan Carpenter,MIA,IND,away,8.00,2,2,2,2,0
2012,9,K,dan-bailey-baileda04,Dan Bailey,DAL,ATL,away,7.00,1,1,3,2,0
2012,9,K,mason-crosby-crosbma01,Mason Crosby,GB,ARI,home,7.00,4,4,2,1,0
2012,9,K,kai-forbath-forbaka01,Kai Forbath,CAR,WAS,away,7.00,1,1,2,2,0
2012,9,K,jason-hanson-hansoja01,Jason Hanson,DET,JAX,away,7.00,4,4,2,1,0
2012,9,K,alex-henery-heneral01,Alex Henery,PHI,NO,away,7.00,1,1,2,2,0
2012,9,K,nick-novak-novakni01,Nick Novak,SD,KC,home,7.00,4,4,1,1,0
2012,9,K,matt-prater-pratema01,Matt Prater,DEN,CIN,away,7.00,4,4,1,1,0
2012,9,K,ryan-succop-succory01,Ryan Succop,KC,SD,away,7.00,1,1,3,2,0
2012,9,K,connor-barth-barthco01,Connor Barth,TB,OAK,away,6.00,6,6,2,0,0
2012,9,K,stephen-hauschka-hauscst01,Stephen Hauschka,SEA,MIN,home,6.00,4,3,1,1,0
2012,9,K,sebastian-janikowski-janikse01,Sebastian Janikowski,OAK,TB,home,6.00,3,3,1,1,0
2012,9,K,shaun-suisham-suishsh01,Shaun Suisham,PIT,NYG,away,6.00,3,3,1,1,0
2012,9,K,jay-feely-feelyja01,Jay Feely,ARI,GB,away,5.00,2,2,1,1,0
2012,9,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CLE,away,5.00,2,2,1,1,0
2012,9,K,rob-bironas-bironro01,Rob Bironas,TEN,CHI,home,4.00,1,1,1,1,0
2012,9,K,garrett-hartley-hartlga01,Garrett Hartley,NO,PHI,home,4.00,4,4,1,0,0
2012,9,K,shayne-graham-grahash01,Shayne Graham,HOU,BUF,home,3.00,3,3,1,0,0
2012,9,K,justin-medlock-medloju01,Justin Medlock,CAR,WAS,away,3.00,3,3,1,0,0
