year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2021,11,K,evan-mcpherson-mcpheev01,Evan McPherson,CIN,LV,away,20.00,3,2,4,4,3
2021,11,K,jake-elliott-ellioja04,Jake Elliott,PHI,NO,home,18.00,4,4,4,4,1
2021,11,K,nick-folk-folkni01,Nick Folk,NE,ATL,away,15.00,2,1,4,4,1
2021,11,K,chris-boswell-boswech01,Chris Boswell,PIT,LAC,away,13.00,4,4,3,3,0
2021,11,K,robbie-gould-gouldro01,Robbie Gould,SF,JAX,away,12.00,3,3,3,3,0
2021,11,K,ryan-succop-succory01,Ryan Succop,TB,NYG,home,12.00,3,3,3,3,0
2021,11,K,michael-badgley-badglmi01,Michael Badgley,IND,BUF,away,11.00,5,5,2,2,0
2021,11,K,dustin-hopkins-hopkidu01,Dustin Hopkins,LAC,PIT,home,11.00,5,5,2,2,0
2021,11,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,TEN,away,10.00,2,1,3,3,0
2021,11,K,greg-joseph-josepgr01,Greg Joseph,MIN,GB,home,10.00,3,2,2,2,1
2021,11,K,justin-tucker-tuckeju01,Justin Tucker,BAL,CHI,away,10.00,1,1,3,3,0
2021,11,K,harrison-butker-butkeha01,Harrison Butker,KC,DAL,home,9.00,2,1,3,2,1
2021,11,K,mason-crosby-crosbma01,Mason Crosby,GB,MIN,away,9.00,4,4,2,1,1
2021,11,K,joey-slye-slyejo01,Joey Slye,WAS,CAR,away,9.00,3,3,2,2,0
2021,11,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,DAL,KC,away,9.00,0,0,3,3,0
2021,11,K,daniel-carlson-carlsda01,Daniel Carlson,LV,CIN,home,7.00,1,1,2,2,0
2021,11,K,jason-myers-myersja02,Jason Myers,SEA,ARI,home,7.00,1,1,2,2,0
2021,11,K,matt-prater-pratema01,Matt Prater,ARI,SEA,away,7.00,3,2,3,1,1
2021,11,K,jason-sanders-sandeja03,Jason Sanders,MIA,NYJ,away,6.00,3,3,2,1,0
2021,11,K,matt-ammendola-ammenma01,Matt Ammendola,NYJ,MIA,home,5.00,2,2,3,1,0
2021,11,K,brett-maher-maherbr02,Brett Maher,NO,PHI,away,5.00,3,2,1,1,0
2021,11,K,graham-gano-ganogr01,Graham Gano,NYG,TB,away,4.00,1,1,1,1,0
2021,11,K,aldrick-rosas-rosasal01,Aldrick Rosas,DET,CLE,away,4.00,1,1,1,1,0
2021,11,K,matthew-wright-wrighma04,Matthew Wright,JAX,SF,home,4.00,1,1,1,1,0
2021,11,K,zane-gonzalez-gonzaza01,Zane Gonzalez,CAR,WAS,home,3.00,3,3,0,0,0
2021,11,K,tyler-bass-bassty01,Tyler Bass,BUF,IND,home,1.00,1,1,2,0,0
2021,11,K,randy-bullock-bullora01,Randy Bullock,TEN,HOU,home,1.00,2,1,0,0,0
2021,11,K,chase-mclaughlin-mclauch02,Chase McLaughlin,CLE,DET,home,1.00,2,1,1,0,0
2021,11,K,cairo-santos-santoca01,Cairo Santos,CHI,BAL,home,1.00,1,1,1,0,0
2021,11,K,younghoe-koo-kooyo01,Younghoe Koo,ATL,NE,home,0.00,0,0,1,0,0
