year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pass_attempts,pass_completions,pass_yards,pass_touchdowns,pass_interceptions,pass_2points,rush_attempts,rush_yards,rush_touchdowns,rush_2points,receptions,reception_yards,reception_touchdowns,reception_2points,fumbles_lost,fumble_recovery_touchdowns
2014,15,WR,odell-beckham-beckhod01,Odell Beckham Jr.,NYG,WAS,home,31.00,0,0,0,0,0,0,1,0,0,0,12,143,3,0,1,0
2014,15,WR,dez-bryant-bryande02,Dez Bryant,DAL,PHI,away,29.00,0,0,0,0,0,0,0,0,0,0,6,114,3,0,0,0
2014,15,WR,demaryius-thomas-thomade05,Demaryius Thomas,DEN,SD,away,18.00,0,0,0,0,0,0,0,0,0,0,6,123,1,0,0,0
2014,15,WR,mike-wallace-wallami02,Mike Wallace,MIA,NE,away,16.00,0,0,0,0,0,0,1,0,0,0,5,104,1,0,0,0
2014,15,WR,julian-edelman-edelmju01,Julian Edelman,NE,MIA,home,14.00,0,0,0,0,0,0,1,6,0,0,7,88,1,0,0,0
2014,15,WR,devin-hester-hestede01,Devin Hester,ATL,PIT,home,14.00,0,0,0,0,0,0,0,0,0,0,5,85,1,0,0,0
2014,15,WR,harry-douglas-douglha01,Harry Douglas,ATL,PIT,home,13.00,0,0,0,0,0,0,0,0,0,0,10,131,0,0,0,0
2014,15,WR,alshon-jeffery-jeffeal01,Alshon Jeffery,CHI,NO,home,13.00,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0
2014,15,WR,antonio-brown-brownan05,Antonio Brown,PIT,ATL,away,12.00,0,0,0,0,0,0,0,0,0,0,10,123,0,0,0,0
2014,15,WR,marques-colston-colstma01,Marques Colston,NO,CHI,away,12.00,0,0,0,0,0,0,0,0,0,0,5,65,1,0,0,0
2014,15,WR,james-jones-jonesja07,James Jones,OAK,KC,away,11.00,0,0,0,0,0,0,0,0,0,0,8,57,1,0,0,0
2014,15,WR,roddy-white-whitesh03,Roddy White,ATL,PIT,home,11.00,0,0,0,0,0,0,0,0,0,0,7,58,1,0,0,0
2014,15,WR,kelvin-benjamin-benjake01,Kelvin Benjamin,CAR,TB,home,10.00,0,0,0,0,0,0,0,0,0,0,8,104,0,0,0,0
2014,15,WR,randall-cobb-cobbra01,Randall Cobb,GB,BUF,away,10.00,0,0,0,0,0,0,2,15,0,0,7,96,0,0,0,0
2014,15,WR,jerricho-cotchery-cotchje01,Jerricho Cotchery,CAR,TB,home,10.00,0,0,0,0,0,0,0,0,0,0,5,47,1,0,0,0
2014,15,WR,eric-decker-deckeer01,Eric Decker,NYJ,TEN,away,10.00,0,0,0,0,0,0,0,0,0,0,7,100,0,0,0,0
2014,15,WR,greg-jennings-jennigr01,Greg Jennings,MIN,DET,away,10.00,0,0,0,0,0,0,0,0,0,0,3,43,1,0,0,0
2014,15,WR,hakeem-nicks-nicksha01,Hakeem Nicks,IND,HOU,home,10.00,0,0,0,0,0,0,0,0,0,0,2,44,1,0,0,0
2014,15,WR,nate-washington-washina01,Nate Washington,TEN,NYJ,home,10.00,0,0,0,0,0,0,0,0,0,0,6,102,0,0,0,0
