year,week,position,player_code,player_name,team,opponent,home_away,fantasy_points,pat_attempts,pat_made,field_goal_att,field_goal_made,field_goal_made_50_yards
2017,9,K,brandon-mcmanus-mcmanbr01,Brandon McManus,DEN,PHI,away,15.00,2,2,3,3,2
2017,9,K,greg-zuerlein-zuerlgr01,Greg Zuerlein,LA,NYG,away,15.00,6,6,3,3,0
2017,9,K,josh-lambo-lambojo01,Josh Lambo,CIN,JAX,away,13.00,2,2,3,3,1
2017,9,K,matt-prater-pratema01,Matt Prater,DET,GB,away,12.00,3,3,4,3,0
2017,9,K,giorgio-tavecchio-tavecgi01,Giorgio Tavecchio,OAK,MIA,away,11.00,3,3,2,2,1
2017,9,K,chandler-catanzaro-catanch01,Chandler Catanzaro,NYJ,BUF,home,10.00,4,4,2,2,0
2017,9,K,adam-vinatieri-vinatad01,Adam Vinatieri,IND,HOU,away,10.00,2,2,2,2,1
2017,9,K,jake-elliott-ellioja04,Jake Elliott,DEN,PHI,away,9.00,7,6,1,1,0
2017,9,K,phil-dawson-dawsoph01,Phil Dawson,ARI,SF,away,8.00,2,2,3,2,0
2017,9,K,graham-gano-ganogr01,Graham Gano,CAR,ATL,home,8.00,2,2,2,2,0
2017,9,K,justin-tucker-tuckeju01,Justin Tucker,BAL,TEN,away,8.00,2,2,2,2,0
2017,9,K,matt-bryant-bryanma01,Matt Bryant,ATL,CAR,away,7.00,2,2,1,1,1
2017,9,K,aldrick-rosas-rosasal01,Aldrick Rosas,NYG,LA,home,7.00,2,2,2,1,1
2017,9,K,wil-lutz-lutzwi01,Wil Lutz,NO,TB,home,6.00,4,3,2,1,0
2017,9,K,patrick-murray-murrapa02,Patrick Murray,NO,TB,home,6.00,1,1,2,1,1
2017,9,K,harrison-butker-butkeha01,Harrison Butker,KC,DAL,away,5.00,2,2,1,1,0
2017,9,K,mason-crosby-crosbma01,Mason Crosby,GB,DET,home,5.00,2,2,2,1,0
2017,9,K,nick-rose-roseni01,Nick Rose,WAS,SEA,away,5.00,2,2,1,1,0
2017,9,K,ryan-succop-succory01,Ryan Succop,TEN,BAL,home,5.00,3,2,1,1,0
2017,9,K,robbie-gould-gouldro01,Robbie Gould,SF,ARI,home,4.00,1,1,1,1,0
2017,9,K,mike-nugent-nugenmi01,Mike Nugent,KC,DAL,away,4.00,4,4,0,0,0
2017,9,K,cody-parkey-parkeco02,Cody Parkey,OAK,MIA,away,4.00,2,1,1,1,0
2017,9,K,stephen-hauschka-hauscst01,Stephen Hauschka,BUF,NYJ,away,3.00,3,3,0,0,0
2017,9,K,kaimi-fairbairn-fairbka01,Ka'imi Fairbairn,HOU,IND,home,2.00,2,2,1,0,0
2017,9,K,marshall-koehn-koehnma01,Marshall Koehn,CIN,JAX,away,1.00,1,1,0,0,0
2017,9,K,blair-walsh-walshbl01,Blair Walsh,SEA,WAS,home,0.00,0,0,3,0,0
